country,state,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
India,Karnataka,26.58,51.77,21.96,18.21,35.72,5.51,232.16,Alluvial,Mustard
India,Karnataka,56.82,43.34,40.21,33.71,45.05,7.92,204.92,Alluvial,Mustard
India,Karnataka,107.78,69.38,13.77,31.35,67.63,8.18,184.84,Alluvial,Mustard
India,Karnataka,46.67,25.62,50.92,21.14,43.43,6.74,206.75,Alluvial,Mustard
India,Karnataka,52.95,40.67,57.48,19.5,80.6,7.9,79.92,Alluvial,Mustard
India,Karnataka,56.83,16.17,17.77,21.5,79.65,7.1,100.67,Alluvial,Mustard
India,Karnataka,33.46,48.85,56.97,34.44,54.99,6.61,263.98,Alluvial,Mustard
India,Karnataka,42.83,67.35,47.35,34.77,36.29,5.99,43.12,Alluvial,Mustard
India,Karnataka,109.31,39.39,40.15,18.98,87.0,6.74,63.0,Alluvial,Mustard
India,Karnataka,24.92,46.13,70.61,22.89,31.91,5.56,77.57,Alluvial,Mustard
India,Karnataka,78.82,41.44,72.4,19.26,41.52,5.44,279.57,Alluvial,Mustard
India,Karnataka,56.28,37.67,52.89,27.37,79.63,7.03,279.83,Alluvial,Mustard
India,Karnataka,77.22,28.0,68.9,18.6,88.41,8.33,214.21,Alluvial,Mustard
India,Karnataka,94.87,39.04,59.21,17.86,55.41,4.89,279.48,Alluvial,Mustard
India,Karnataka,72.82,48.9,46.98,19.65,52.69,5.72,170.1,Alluvial,Mustard
India,Karnataka,89.8,13.81,45.32,33.85,31.92,5.78,252.1,Alluvial,Mustard
India,Karnataka,110.93,45.85,46.55,25.09,48.58,8.14,294.12,Alluvial,Mustard
India,Karnataka,115.61,16.51,69.7,21.83,86.26,5.06,295.3,Alluvial,Mustard
India,Karnataka,33.89,45.36,48.99,33.57,33.56,6.72,83.34,Alluvial,Mustard
India,Karnataka,77.02,47.1,73.19,33.04,46.29,7.04,61.41,Alluvial,Mustard
India,Karnataka,34.87,26.76,54.44,21.84,61.96,5.76,224.84,Alluvial,Mustard
India,Karnataka,84.35,67.14,32.71,27.97,36.39,8.14,147.86,Alluvial,Mustard
India,Karnataka,97.63,60.16,30.56,28.37,83.48,7.72,55.02,Alluvial,Mustard
India,Karnataka,111.86,57.87,40.97,33.02,65.94,4.89,178.6,Alluvial,Mustard
India,Karnataka,91.5,77.01,28.16,20.86,59.82,7.62,265.24,Alluvial,Mustard
India,Karnataka,32.01,51.53,17.1,26.11,74.63,4.67,97.61,Alluvial,Mustard
India,Karnataka,115.88,10.42,44.91,31.22,69.66,6.74,57.17,Alluvial,Mustard
India,Karnataka,107.69,27.57,70.73,22.49,45.49,5.31,167.8,Alluvial,Mustard
India,Karnataka,72.42,58.31,70.91,32.52,56.32,5.81,168.36,Alluvial,Mustard
India,Karnataka,79.58,23.58,21.64,24.88,76.33,6.45,187.99,Alluvial,Mustard
India,Karnataka,62.94,60.21,61.38,25.61,34.6,6.83,254.63,Alluvial,Mustard
India,Karnataka,90.71,70.19,72.15,30.15,77.54,7.02,107.09,Alluvial,Mustard
India,Karnataka,38.44,21.68,76.18,27.84,66.95,7.87,52.96,Alluvial,Mustard
India,Karnataka,59.91,55.27,25.67,23.32,40.79,6.86,266.64,Alluvial,Mustard
India,Karnataka,35.2,73.06,11.59,34.65,66.7,7.47,110.51,Alluvial,Mustard
India,Karnataka,35.51,64.18,50.74,27.73,67.81,6.22,247.37,Alluvial,Mustard
India,Karnataka,41.66,50.97,51.85,31.73,58.77,8.46,278.17,Alluvial,Mustard
India,Karnataka,21.44,44.2,16.18,27.52,39.47,5.88,206.46,Alluvial,Mustard
India,Karnataka,59.2,79.86,30.55,30.97,67.7,6.17,134.08,Alluvial,Mustard
India,Karnataka,107.4,25.33,45.59,34.93,41.96,6.62,75.27,Alluvial,Mustard
India,Karnataka,108.21,65.34,74.91,17.9,81.96,7.08,185.46,Alluvial,Mustard
India,Karnataka,48.55,44.58,71.0,15.8,59.02,7.71,43.66,Alluvial,Mustard
India,Karnataka,77.24,76.47,21.84,34.88,70.84,8.36,284.91,Alluvial,Mustard
India,Karnataka,50.32,62.33,61.09,30.49,61.15,7.02,51.01,Alluvial,Mustard
India,Karnataka,99.77,79.6,19.47,22.87,40.03,7.98,187.17,Alluvial,Mustard
India,Karnataka,100.25,75.24,57.66,24.45,75.03,6.08,260.5,Alluvial,Mustard
India,Karnataka,28.7,69.67,66.73,17.53,84.72,5.61,196.63,Alluvial,Mustard
India,Karnataka,22.39,66.12,68.87,20.56,32.88,7.88,189.68,Alluvial,Mustard
India,Karnataka,50.13,50.01,41.24,30.6,44.39,6.46,230.65,Alluvial,Mustard
India,Karnataka,32.88,76.58,58.84,17.8,83.38,5.39,183.0,Alluvial,Mustard
India,Karnataka,36.07,19.98,18.02,31.45,75.23,8.37,43.02,Alluvial,Mustard
India,Karnataka,67.86,42.93,48.72,23.57,53.89,7.05,270.86,Alluvial,Mustard
India,Karnataka,58.41,41.95,65.26,21.24,38.03,8.15,163.63,Alluvial,Mustard
India,Karnataka,20.92,20.82,22.12,23.93,33.95,6.28,150.62,Alluvial,Mustard
India,Karnataka,81.75,52.03,37.55,18.41,81.32,6.22,171.99,Alluvial,Mustard
India,Karnataka,31.43,73.12,39.33,29.65,60.81,5.23,56.61,Alluvial,Mustard
India,Karnataka,49.92,29.04,73.77,20.35,55.0,5.0,45.95,Alluvial,Mustard
India,Karnataka,47.15,27.65,34.55,21.99,41.89,7.87,272.14,Alluvial,Mustard
India,Karnataka,90.37,31.11,52.51,26.95,80.68,4.82,122.58,Alluvial,Mustard
India,Karnataka,112.94,25.73,78.71,25.61,31.87,4.58,90.61,Alluvial,Mustard
India,Karnataka,33.27,79.99,54.08,26.35,69.73,5.71,69.03,Alluvial,Mustard
India,Karnataka,70.98,74.85,68.91,18.17,35.31,7.19,107.88,Alluvial,Mustard
India,Karnataka,87.75,58.23,25.0,23.64,45.86,7.69,90.59,Alluvial,Mustard
India,Maharashtra,81.11,79.01,22.02,23.23,72.06,7.12,172.56,Desert,Orange
India,Maharashtra,98.13,12.89,17.0,17.53,61.29,6.67,177.93,Desert,Orange
India,Maharashtra,100.83,13.62,70.59,30.68,80.59,7.33,275.28,Desert,Orange
India,Maharashtra,48.67,44.76,69.98,24.91,64.46,8.27,230.32,Desert,Orange
India,Maharashtra,36.45,36.0,41.93,27.62,76.74,8.34,110.67,Desert,Orange
India,Maharashtra,52.13,71.63,76.26,17.94,35.82,5.7,65.46,Desert,Orange
India,Maharashtra,69.71,73.64,13.81,34.24,62.61,6.09,116.67,Desert,Orange
India,Maharashtra,52.06,63.95,50.85,22.61,65.44,6.93,67.68,Desert,Orange
India,Maharashtra,91.53,12.52,72.56,29.05,70.19,6.6,157.23,Desert,Orange
India,Maharashtra,27.45,61.28,67.4,33.54,71.45,6.44,141.63,Desert,Orange
India,Maharashtra,86.56,37.67,71.67,16.39,39.48,8.02,51.97,Desert,Orange
India,Maharashtra,52.49,12.21,10.19,31.21,74.92,8.31,173.95,Desert,Orange
India,Maharashtra,87.57,20.2,51.77,16.63,76.79,6.73,140.82,Desert,Orange
India,Maharashtra,81.57,68.47,28.11,15.36,56.68,7.57,182.39,Desert,Orange
India,Maharashtra,27.41,32.49,29.21,21.31,51.73,5.7,186.76,Desert,Orange
India,Maharashtra,33.11,24.94,37.46,22.11,59.77,7.73,225.63,Desert,Orange
India,Maharashtra,33.9,39.33,68.14,29.95,56.43,6.96,139.51,Desert,Orange
India,Maharashtra,109.11,76.29,38.64,15.31,39.2,4.97,88.63,Desert,Orange
India,Maharashtra,47.87,55.41,44.28,17.74,36.12,5.05,260.38,Desert,Orange
India,Maharashtra,37.38,61.68,68.15,21.84,30.9,5.96,166.09,Desert,Orange
India,Maharashtra,66.56,76.34,76.67,32.65,60.61,7.11,262.35,Desert,Orange
India,Maharashtra,63.37,43.87,79.36,34.1,53.14,5.53,272.51,Desert,Orange
India,Maharashtra,108.31,34.69,41.47,15.99,52.17,7.43,67.58,Desert,Orange
India,Maharashtra,119.28,16.8,56.17,20.91,48.73,7.28,66.31,Desert,Orange
India,Maharashtra,41.13,79.87,50.73,21.01,62.06,6.49,46.69,Desert,Orange
India,Maharashtra,65.05,11.49,14.32,19.01,55.89,5.71,275.92,Desert,Orange
India,Maharashtra,81.53,31.21,66.87,24.18,63.84,5.45,207.02,Desert,Orange
India,Maharashtra,109.51,12.07,59.14,18.67,54.94,6.38,41.96,Desert,Orange
India,Maharashtra,47.63,13.14,67.33,20.31,78.12,4.85,245.19,Desert,Orange
India,Maharashtra,21.19,78.2,44.44,33.41,58.61,8.15,50.62,Desert,Orange
India,Maharashtra,36.41,72.28,65.62,20.67,76.13,7.69,201.22,Desert,Orange
India,Maharashtra,50.37,52.49,64.78,31.2,47.86,7.36,54.14,Desert,Orange
India,Maharashtra,71.67,79.38,28.95,21.07,69.61,5.32,193.19,Desert,Orange
India,Maharashtra,110.23,56.35,67.59,21.62,83.05,5.04,187.74,Desert,Orange
India,Maharashtra,70.15,54.04,51.14,30.78,67.54,4.65,244.56,Desert,Orange
India,Maharashtra,33.35,22.33,48.86,26.79,30.88,7.14,228.68,Desert,Orange
India,Maharashtra,60.7,23.99,41.69,31.6,41.87,6.84,138.39,Desert,Orange
India,Maharashtra,54.25,45.73,27.74,27.46,75.37,7.69,87.04,Desert,Orange
India,Maharashtra,109.38,50.88,50.74,18.97,44.03,8.38,113.24,Desert,Orange
India,Maharashtra,53.11,48.34,54.95,25.78,69.61,7.1,153.49,Desert,Orange
India,Maharashtra,97.69,39.94,16.69,22.17,77.64,7.4,90.41,Desert,Orange
India,Maharashtra,71.42,10.37,52.42,29.76,68.35,7.77,183.83,Desert,Orange
India,Maharashtra,54.3,39.41,38.83,21.25,37.51,7.97,115.14,Desert,Orange
India,Maharashtra,41.3,60.82,63.02,33.43,60.74,7.06,122.82,Desert,Orange
India,Maharashtra,96.69,61.77,71.2,31.05,87.64,5.31,290.77,Desert,Orange
India,Maharashtra,111.16,59.27,29.51,34.5,50.38,5.05,187.86,Desert,Orange
India,Maharashtra,32.98,37.86,37.33,21.97,57.31,4.55,253.83,Desert,Orange
India,Maharashtra,114.54,35.53,71.52,34.19,82.06,8.21,116.49,Desert,Orange
India,Maharashtra,84.84,30.98,66.2,26.98,85.62,6.82,215.47,Desert,Orange
India,Maharashtra,36.45,52.25,26.1,29.52,42.28,6.59,230.19,Desert,Orange
India,Maharashtra,41.73,34.09,74.4,29.64,78.57,4.65,52.75,Desert,Orange
India,Maharashtra,89.31,13.32,57.69,30.88,88.15,6.61,175.64,Desert,Orange
India,Maharashtra,97.27,79.96,36.85,27.5,72.19,4.55,281.46,Desert,Orange
India,Maharashtra,83.13,60.11,70.94,16.62,83.72,7.02,226.63,Desert,Orange
India,Maharashtra,50.4,60.82,77.39,32.07,70.28,8.22,151.84,Desert,Orange
India,Maharashtra,109.07,33.42,49.47,21.29,87.79,6.63,286.94,Desert,Orange
India,Maharashtra,66.34,55.29,35.23,16.12,59.43,6.46,205.51,Desert,Orange
India,Maharashtra,104.67,70.12,63.05,27.95,50.35,7.99,267.81,Desert,Orange
India,Maharashtra,50.22,20.5,62.97,30.95,70.98,7.17,288.77,Desert,Orange
India,Maharashtra,63.07,62.08,13.96,22.68,86.27,7.86,168.38,Desert,Orange
India,Maharashtra,88.96,43.5,75.92,21.56,86.86,7.48,290.98,Desert,Orange
India,Maharashtra,80.93,42.25,59.05,18.59,31.53,4.86,293.54,Desert,Orange
India,Maharashtra,80.93,75.6,63.78,15.9,35.45,7.51,100.02,Desert,Orange
India,Maharashtra,51.22,12.4,79.4,20.42,68.33,5.7,157.62,Desert,Orange
India,Maharashtra,21.85,78.43,18.09,20.48,73.92,5.35,77.16,Desert,Orange
India,Maharashtra,26.5,55.49,33.62,32.78,53.89,7.86,116.18,Desert,Orange
India,Maharashtra,52.54,27.57,12.64,24.1,85.73,6.31,109.38,Desert,Orange
India,Maharashtra,21.99,63.14,24.08,15.79,44.84,5.71,282.36,Desert,Orange
India,Maharashtra,88.98,38.86,10.71,15.14,35.45,8.16,190.77,Desert,Orange
India,Maharashtra,95.13,11.41,68.69,19.15,66.27,5.37,89.35,Desert,Orange
India,Maharashtra,21.47,59.39,59.15,33.96,89.46,6.69,160.8,Desert,Orange
India,Maharashtra,24.17,12.14,70.15,31.41,81.46,5.26,194.2,Desert,Orange
India,Maharashtra,51.16,78.86,39.8,26.85,83.93,8.07,199.98,Desert,Orange
India,Maharashtra,38.73,76.12,36.64,18.0,46.94,7.68,290.59,Desert,Orange
India,Maharashtra,28.14,39.48,78.82,32.44,89.1,7.88,218.02,Desert,Orange
India,Karnataka,93.19,31.08,28.95,23.48,49.85,7.92,237.55,Laterite,Papaya
India,Karnataka,111.74,40.82,77.98,33.76,82.96,7.48,262.88,Laterite,Papaya
India,Karnataka,81.54,10.72,38.88,22.5,67.06,6.25,97.89,Laterite,Papaya
India,Karnataka,111.98,25.14,53.08,26.07,66.22,6.34,68.33,Laterite,Papaya
India,Karnataka,59.42,24.08,27.79,27.26,33.1,7.96,71.3,Laterite,Papaya
India,Karnataka,68.55,58.45,18.3,29.77,83.87,5.98,187.17,Laterite,Papaya
India,Karnataka,80.82,78.12,69.26,24.86,69.0,4.59,41.48,Laterite,Papaya
India,Karnataka,52.6,79.38,63.4,34.45,53.55,6.97,217.17,Laterite,Papaya
India,Karnataka,51.26,24.11,34.09,24.0,58.18,8.19,200.04,Laterite,Papaya
India,Karnataka,101.07,44.62,53.37,27.31,74.38,4.56,150.68,Laterite,Papaya
India,Karnataka,86.39,62.72,53.52,27.53,52.89,7.09,233.78,Laterite,Papaya
India,Karnataka,66.49,75.4,58.01,26.42,38.94,7.66,283.96,Laterite,Papaya
India,Karnataka,21.67,40.68,53.97,26.14,88.24,6.59,101.15,Laterite,Papaya
India,Karnataka,57.41,32.66,16.43,16.11,88.75,6.8,236.79,Laterite,Papaya
India,Karnataka,33.36,57.37,66.08,33.92,43.56,4.77,116.64,Laterite,Papaya
India,Karnataka,28.38,18.13,72.06,30.62,45.81,6.42,196.83,Laterite,Papaya
India,Karnataka,106.79,44.04,63.16,16.8,38.49,7.62,100.13,Laterite,Papaya
India,Karnataka,112.7,63.71,50.55,33.81,71.8,8.14,182.61,Laterite,Papaya
India,Karnataka,97.99,55.49,33.87,22.66,58.01,5.87,149.94,Laterite,Papaya
India,Karnataka,26.25,72.21,47.65,19.69,77.89,8.34,275.42,Laterite,Papaya
India,Karnataka,32.96,18.39,78.96,30.39,50.34,5.55,179.86,Laterite,Papaya
India,Karnataka,57.71,39.77,11.91,17.66,40.92,4.78,244.94,Laterite,Papaya
India,Karnataka,84.86,21.83,46.27,26.74,72.99,5.71,290.75,Laterite,Papaya
India,Karnataka,39.82,75.45,46.28,28.52,35.5,8.04,41.34,Laterite,Papaya
India,Karnataka,98.01,10.53,25.81,23.8,74.47,8.2,269.05,Laterite,Papaya
India,Karnataka,29.73,56.92,40.93,34.52,41.53,6.35,226.08,Laterite,Papaya
India,Karnataka,107.04,16.3,32.14,18.55,51.18,7.16,262.03,Laterite,Papaya
India,Karnataka,65.75,15.56,56.55,32.15,40.43,4.65,129.92,Laterite,Papaya
India,Karnataka,108.31,18.03,43.01,34.46,89.04,7.28,130.56,Laterite,Papaya
India,Karnataka,107.46,37.22,48.99,22.54,78.98,8.04,284.22,Laterite,Papaya
India,Karnataka,65.53,77.5,60.52,30.63,53.4,4.56,248.53,Laterite,Papaya
India,Karnataka,78.51,75.54,58.61,20.71,87.93,8.29,69.43,Laterite,Papaya
India,Karnataka,67.4,60.53,23.86,16.42,38.43,7.53,249.14,Laterite,Papaya
India,Karnataka,63.81,75.62,57.22,18.09,47.26,5.16,244.72,Laterite,Papaya
India,Karnataka,33.62,71.69,11.16,21.42,74.32,7.02,163.76,Laterite,Papaya
India,Karnataka,104.49,73.92,30.1,33.25,43.82,6.91,242.34,Laterite,Papaya
India,Karnataka,40.5,47.69,37.11,29.28,86.04,6.31,46.55,Laterite,Papaya
India,Karnataka,26.18,59.12,26.85,24.43,56.74,8.15,142.56,Laterite,Papaya
India,Karnataka,116.94,68.57,51.44,18.76,67.9,5.68,87.65,Laterite,Papaya
India,Karnataka,65.18,76.81,32.53,16.86,84.09,7.05,209.29,Laterite,Papaya
India,Karnataka,73.13,18.52,48.18,28.38,36.61,6.01,294.24,Laterite,Papaya
India,Karnataka,28.47,44.98,73.26,26.39,56.67,5.26,209.95,Laterite,Papaya
India,Karnataka,96.86,27.64,11.71,26.12,59.34,8.03,288.23,Laterite,Papaya
India,Karnataka,88.64,24.29,30.79,26.83,78.76,6.06,102.04,Laterite,Papaya
India,Karnataka,85.21,46.21,71.86,25.87,75.84,5.55,207.23,Laterite,Papaya
India,Karnataka,104.7,72.63,77.16,20.25,74.15,8.02,151.77,Laterite,Papaya
India,Karnataka,63.92,65.98,54.24,33.61,80.88,6.18,216.42,Laterite,Papaya
India,Karnataka,67.79,60.54,11.31,34.03,83.34,4.61,98.65,Laterite,Papaya
India,Karnataka,25.64,19.35,12.27,18.59,33.71,7.15,201.61,Laterite,Papaya
India,Karnataka,44.15,21.2,23.9,19.29,87.12,8.45,268.95,Laterite,Papaya
India,Karnataka,70.99,36.09,24.43,19.38,60.87,6.87,189.31,Laterite,Papaya
India,Karnataka,82.94,25.26,14.85,25.2,65.02,5.39,282.43,Laterite,Papaya
India,Karnataka,104.2,72.73,24.72,16.58,56.45,7.5,257.94,Laterite,Papaya
India,Karnataka,103.43,24.93,67.63,17.02,42.18,7.0,209.91,Laterite,Papaya
India,Karnataka,116.03,65.93,32.34,19.93,77.52,7.38,195.8,Laterite,Papaya
India,Karnataka,23.26,53.78,48.94,18.81,87.05,6.43,156.09,Laterite,Papaya
India,Karnataka,113.43,36.4,11.61,28.21,40.2,7.18,141.29,Laterite,Papaya
India,Karnataka,73.38,37.33,16.4,25.76,71.03,8.19,97.24,Laterite,Papaya
India,Karnataka,64.45,39.0,23.43,19.35,56.85,5.6,125.53,Laterite,Papaya
India,Karnataka,51.86,65.62,41.54,21.4,52.45,4.96,63.2,Laterite,Papaya
India,Karnataka,91.65,43.02,65.89,18.32,70.81,7.83,245.25,Laterite,Papaya
India,Karnataka,98.49,41.69,51.93,33.47,88.99,7.57,85.22,Laterite,Papaya
India,Karnataka,110.71,49.32,50.11,21.45,61.85,7.31,275.24,Laterite,Papaya
India,Karnataka,62.56,23.98,20.21,29.61,37.45,5.09,178.72,Laterite,Papaya
India,Karnataka,101.89,14.23,58.19,23.19,63.28,6.09,292.74,Laterite,Papaya
India,Karnataka,79.43,57.04,14.78,25.69,65.94,4.97,265.74,Laterite,Papaya
India,Karnataka,74.56,38.75,77.09,16.53,52.36,5.87,200.82,Laterite,Papaya
India,Karnataka,86.9,59.35,70.78,26.99,59.93,6.86,288.46,Laterite,Papaya
India,Karnataka,107.51,25.8,61.72,17.82,82.62,8.16,205.2,Laterite,Papaya
India,Karnataka,114.06,68.58,74.59,17.54,79.59,7.92,52.65,Laterite,Papaya
India,Karnataka,29.58,56.8,56.49,18.27,83.19,4.87,47.84,Laterite,Papaya
India,Karnataka,66.89,49.04,47.88,17.71,50.07,6.87,87.9,Laterite,Papaya
India,Karnataka,67.04,44.37,42.58,31.34,41.61,5.89,69.58,Laterite,Papaya
India,Karnataka,24.23,68.11,67.31,20.03,46.53,5.28,208.59,Laterite,Papaya
India,Karnataka,21.87,22.97,70.25,26.55,59.97,5.12,191.0,Laterite,Papaya
India,Punjab,92.31,18.51,65.66,32.55,54.8,7.57,69.1,Alluvial,Pigeonpeas
India,Punjab,60.1,49.17,41.55,24.07,55.95,5.75,92.15,Alluvial,Pigeonpeas
India,Punjab,50.4,34.09,69.67,16.09,81.44,5.3,146.81,Alluvial,Pigeonpeas
India,Punjab,79.6,31.37,38.84,21.62,87.75,5.43,169.62,Alluvial,Pigeonpeas
India,Punjab,49.6,29.52,35.57,20.96,70.66,4.82,159.13,Alluvial,Pigeonpeas
India,Punjab,43.36,52.52,67.03,32.17,49.01,4.7,102.14,Alluvial,Pigeonpeas
India,Punjab,25.57,57.04,61.95,25.03,41.3,6.52,82.48,Alluvial,Pigeonpeas
India,Punjab,117.95,66.89,15.75,27.67,79.51,5.19,83.63,Alluvial,Pigeonpeas
India,Punjab,80.7,65.62,40.2,15.71,81.72,8.02,156.42,Alluvial,Pigeonpeas
India,Punjab,30.18,25.98,50.98,28.6,37.02,5.5,257.46,Alluvial,Pigeonpeas
India,Punjab,101.61,63.28,33.76,24.62,56.18,5.93,192.35,Alluvial,Pigeonpeas
India,Punjab,115.24,61.24,12.76,25.15,75.43,6.48,183.07,Alluvial,Pigeonpeas
India,Punjab,36.05,48.89,76.68,23.11,79.77,5.69,234.7,Alluvial,Pigeonpeas
India,Punjab,69.57,64.35,16.09,26.67,61.58,7.2,110.03,Alluvial,Pigeonpeas
India,Punjab,88.41,31.92,32.79,19.64,55.8,6.66,298.17,Alluvial,Pigeonpeas
India,Punjab,114.12,17.86,13.75,17.11,70.91,8.36,281.46,Alluvial,Pigeonpeas
India,Punjab,97.68,46.73,55.69,22.71,62.94,8.23,169.14,Alluvial,Pigeonpeas
India,Punjab,55.29,26.7,29.07,24.25,64.56,4.6,262.01,Alluvial,Pigeonpeas
India,Punjab,65.37,16.28,61.72,24.57,37.72,8.29,131.52,Alluvial,Pigeonpeas
India,Punjab,110.46,78.68,14.35,21.26,78.2,7.56,79.2,Alluvial,Pigeonpeas
India,Punjab,118.33,47.98,75.25,18.81,86.68,7.27,277.97,Alluvial,Pigeonpeas
India,Punjab,89.81,69.42,46.95,23.08,81.73,5.45,262.57,Alluvial,Pigeonpeas
India,Punjab,86.37,10.41,32.1,21.38,58.95,7.81,291.54,Alluvial,Pigeonpeas
India,Punjab,45.62,32.51,25.0,25.29,56.4,7.59,41.46,Alluvial,Pigeonpeas
India,Punjab,24.76,65.53,42.2,19.82,49.63,7.14,276.37,Alluvial,Pigeonpeas
India,Punjab,25.88,32.09,71.05,32.63,56.03,6.35,139.57,Alluvial,Pigeonpeas
India,Punjab,119.96,28.55,72.62,28.69,85.67,5.78,146.71,Alluvial,Pigeonpeas
India,Punjab,115.94,35.28,66.19,29.69,65.23,6.14,191.91,Alluvial,Pigeonpeas
India,Punjab,69.22,59.31,25.9,27.48,72.44,7.6,92.24,Alluvial,Pigeonpeas
India,Punjab,87.68,68.67,52.86,33.58,71.16,7.82,119.01,Alluvial,Pigeonpeas
India,Punjab,81.37,13.05,74.65,21.97,88.45,8.08,165.03,Alluvial,Pigeonpeas
India,Punjab,87.44,14.49,79.04,24.9,42.49,5.35,89.89,Alluvial,Pigeonpeas
India,Punjab,54.43,24.67,54.02,21.46,36.32,5.91,82.66,Alluvial,Pigeonpeas
India,Punjab,78.19,19.92,38.78,18.91,78.95,7.16,140.77,Alluvial,Pigeonpeas
India,Punjab,45.23,78.26,52.02,18.01,59.17,6.69,51.6,Alluvial,Pigeonpeas
India,Punjab,92.06,72.47,71.84,28.15,55.6,7.26,288.46,Alluvial,Pigeonpeas
India,Punjab,58.54,76.36,69.3,30.8,42.44,7.82,84.55,Alluvial,Pigeonpeas
India,Punjab,61.45,43.55,17.16,24.52,83.08,7.92,201.58,Alluvial,Pigeonpeas
India,Punjab,39.42,64.19,51.05,26.63,74.91,5.54,72.5,Alluvial,Pigeonpeas
India,Punjab,78.77,78.37,36.98,33.57,56.32,6.36,70.54,Alluvial,Pigeonpeas
India,Punjab,40.73,42.89,64.96,24.53,37.49,4.83,279.59,Alluvial,Pigeonpeas
India,Punjab,80.12,28.53,21.25,33.81,86.71,8.32,183.75,Alluvial,Pigeonpeas
India,Punjab,25.02,68.16,77.11,21.84,87.52,6.71,59.57,Alluvial,Pigeonpeas
India,Punjab,63.98,15.36,60.12,24.35,45.61,6.19,146.47,Alluvial,Pigeonpeas
India,Punjab,90.45,62.28,19.11,18.32,76.46,5.9,191.0,Alluvial,Pigeonpeas
India,Punjab,23.19,50.96,14.19,21.78,56.0,4.96,52.29,Alluvial,Pigeonpeas
India,Punjab,66.32,22.09,10.61,17.69,33.62,6.75,199.26,Alluvial,Pigeonpeas
India,Punjab,77.19,64.51,11.93,22.87,54.19,7.23,137.97,Alluvial,Pigeonpeas
India,Punjab,65.05,14.45,65.5,32.22,65.32,7.09,212.44,Alluvial,Pigeonpeas
India,Punjab,109.05,67.95,25.15,33.18,62.44,7.88,297.92,Alluvial,Pigeonpeas
India,Punjab,101.89,37.17,35.84,28.28,42.02,6.55,237.97,Alluvial,Pigeonpeas
India,Punjab,21.68,39.89,51.46,32.95,78.84,7.38,169.02,Alluvial,Pigeonpeas
India,Punjab,58.84,40.78,75.86,26.51,35.93,5.84,180.78,Alluvial,Pigeonpeas
India,Punjab,110.46,39.26,12.19,32.37,73.17,8.09,269.73,Alluvial,Pigeonpeas
India,Punjab,21.06,54.24,59.92,32.81,82.8,7.02,227.92,Alluvial,Pigeonpeas
India,Punjab,82.96,48.98,46.71,33.11,49.14,7.57,120.26,Alluvial,Pigeonpeas
India,Punjab,56.8,55.89,54.63,18.57,54.3,7.44,250.99,Alluvial,Pigeonpeas
India,Punjab,28.49,28.28,48.03,28.41,61.93,5.26,59.49,Alluvial,Pigeonpeas
India,Punjab,119.37,51.57,50.26,32.54,31.11,8.27,266.69,Alluvial,Pigeonpeas
India,Punjab,36.92,67.87,59.49,32.91,70.05,7.95,80.18,Alluvial,Pigeonpeas
India,Punjab,85.87,37.8,48.96,24.47,72.02,6.01,158.59,Alluvial,Pigeonpeas
India,Punjab,27.4,49.3,75.15,28.7,78.67,7.85,228.49,Alluvial,Pigeonpeas
India,Punjab,91.59,64.01,63.21,19.88,83.72,5.9,147.88,Alluvial,Pigeonpeas
India,Punjab,66.75,49.93,72.04,25.97,82.41,6.38,188.66,Alluvial,Pigeonpeas
India,Punjab,93.1,48.11,21.18,18.78,71.36,6.43,47.62,Alluvial,Pigeonpeas
India,Punjab,114.36,54.05,58.37,28.96,79.96,7.77,114.8,Alluvial,Pigeonpeas
India,Punjab,48.04,56.95,29.74,24.46,69.29,6.3,68.32,Alluvial,Pigeonpeas
India,Punjab,105.14,50.12,10.49,21.99,39.3,6.13,232.14,Alluvial,Pigeonpeas
India,Punjab,81.68,53.57,67.81,20.59,68.28,5.19,296.33,Alluvial,Pigeonpeas
India,Punjab,77.79,62.02,64.32,26.53,66.46,5.34,208.23,Alluvial,Pigeonpeas
India,Punjab,52.91,57.42,43.09,33.02,45.56,7.14,145.34,Alluvial,Pigeonpeas
India,Punjab,117.7,46.45,53.19,18.65,49.8,6.38,93.38,Alluvial,Pigeonpeas
India,Punjab,91.22,56.89,22.91,30.52,86.03,5.49,59.52,Alluvial,Pigeonpeas
India,Punjab,106.11,65.65,65.8,15.94,68.27,6.28,212.17,Alluvial,Pigeonpeas
India,Punjab,93.86,59.5,26.92,19.4,72.23,6.0,239.51,Alluvial,Pigeonpeas
India,Telangana,105.54,49.16,17.63,16.11,39.0,8.15,191.99,Black,Pomegranate
India,Telangana,62.56,16.51,27.37,19.95,31.91,7.17,270.5,Black,Pomegranate
India,Telangana,27.23,51.5,73.75,31.0,31.64,7.58,50.73,Black,Pomegranate
India,Telangana,41.77,75.72,73.66,22.66,78.08,4.65,75.94,Black,Pomegranate
India,Telangana,70.1,38.01,41.2,16.66,60.78,6.67,55.6,Black,Pomegranate
India,Telangana,68.97,65.78,39.16,16.46,75.45,7.15,290.84,Black,Pomegranate
India,Telangana,47.62,13.98,39.87,15.23,63.69,5.75,128.49,Black,Pomegranate
India,Telangana,59.26,37.27,60.2,30.56,57.67,4.77,151.05,Black,Pomegranate
India,Telangana,82.59,66.05,15.39,23.32,84.19,7.03,50.99,Black,Pomegranate
